#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-03-31 00:00:00+00:00 2017-06-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
LGA,2017-05-09 06:55,M,M,M,30.00,11.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090655Z AUTO 03011KT 10SM CLR A2991 RMK MADISHF
LGA,2017-05-09 07:00,M,M,M,30.00,10.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090700Z AUTO 03010KT 10SM CLR A2991 RMK MADISHF
LGA,2017-05-09 07:05,M,M,M,20.00,10.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090705Z AUTO 02010KT 10SM CLR A2991 RMK MADISHF
LGA,2017-05-09 07:10,M,M,M,20.00,12.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090710Z AUTO 02012KT 10SM CLR A2991 RMK MADISHF
LGA,2017-05-09 07:15,M,M,M,20.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090715Z AUTO 02010KT 10SM CLR A2992 RMK MADISHF
LGA,2017-05-09 07:20,M,M,M,20.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090720Z AUTO 02009KT 10SM CLR A2992 RMK MADISHF
LGA,2017-05-09 07:25,M,M,M,30.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090725Z AUTO 03010KT 10SM CLR A2992 RMK MADISHF
LGA,2017-05-09 07:30,M,M,M,20.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090730Z AUTO 02010KT 10SM CLR A2992 RMK MADISHF
LGA,2017-05-09 07:35,M,M,M,30.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090735Z AUTO 03011KT 10SM CLR A2992 RMK MADISHF
LGA,2017-05-09 07:40,M,M,M,30.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090740Z AUTO 03009KT 10SM CLR A2992 RMK MADISHF
LGA,2017-05-09 07:45,M,M,M,30.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090745Z AUTO 03011KT 10SM CLR A2992 RMK MADISHF
LGA,2017-05-09 07:50,M,M,M,30.00,12.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090750Z AUTO 03012KT 10SM A2992 RMK MADISHF
LGA,2017-05-09 07:51,48.90,35.10,58.75,30.00,11.00,0.00,29.92,1013.10,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,KLGA 090751Z 03011KT 10SM BKN180 09/02 A2992 RMK AO2 SLP131 T00940017
LGA,2017-05-09 07:55,M,M,M,30.00,12.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090755Z AUTO 03012KT 10SM A2992 RMK MADISHF
LGA,2017-05-09 08:00,M,M,M,30.00,9.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090800Z AUTO 03009KT 10SM A2992 RMK MADISHF
LGA,2017-05-09 08:05,M,M,M,30.00,10.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090805Z AUTO 03010KT 10SM A2992 RMK MADISHF
LGA,2017-05-09 08:10,M,M,M,30.00,11.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090810Z AUTO 03011KT 10SM A2992 RMK MADISHF
LGA,2017-05-09 08:15,M,M,M,30.00,11.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090815Z AUTO 03011KT 10SM A2992 RMK MADISHF
LGA,2017-05-09 08:20,M,M,M,30.00,9.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090820Z AUTO 03009KT 10SM A2992 RMK MADISHF
LGA,2017-05-09 08:25,M,M,M,M,M,M,29.93,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090825Z AUTO /////KT 10SM A2993 RMK MADISHF
LGA,2017-05-09 08:30,M,M,M,M,M,M,29.93,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090830Z AUTO /////KT 10SM A2993 RMK MADISHF
LGA,2017-05-09 08:35,M,M,M,M,M,M,29.93,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 090835Z AUTO /////KT 10SM A2993 RMK MADISHF
LGA,2017-05-09 08:40,M,M,M,50.00,11.00,M,29.93,M,10.00,16.00,M,M,M,M,M,M,M,M,M,KLGA 090840Z AUTO 05011G16KT 10SM A2993 RMK MADISHF
LGA,2017-05-09 08:45,M,M,M,30.00,8.00,M,29.93,M,10.00,M,SCT,M,M,M,2300.00,M,M,M,M,KLGA 090845Z AUTO 03008KT 10SM SCT023 A2993 RMK MADISHF
LGA,2017-05-09 08:50,M,M,M,20.00,9.00,M,29.93,M,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,KLGA 090850Z AUTO 02009KT 10SM BKN023 A2993 RMK MADISHF
LGA,2017-05-09 08:51,48.90,37.00,63.34,20.00,9.00,0.00,29.93,1013.50,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,KLGA 090851Z 02009KT 10SM BKN023 09/03 A2993 RMK AO2 SLP135 T00940028 53006
LGA,2017-05-09 08:55,M,M,M,20.00,9.00,M,29.93,M,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,KLGA 090855Z AUTO 02009KT 10SM BKN023 A2993 RMK MADISHF
LGA,2017-05-09 09:00,M,M,M,30.00,9.00,M,29.93,M,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,KLGA 090900Z AUTO 03009KT 10SM BKN023 A2993 RMK MADISHF
LGA,2017-05-09 09:05,M,M,M,30.00,10.00,M,29.93,M,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,KLGA 090905Z AUTO 03010KT 10SM OVC023 A2993 RMK MADISHF
LGA,2017-05-09 09:10,M,M,M,20.00,9.00,M,29.93,M,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,KLGA 090910Z AUTO 02009KT 10SM OVC023 A2993 RMK MADISHF
LGA,2017-05-09 09:15,M,M,M,30.00,10.00,M,29.93,M,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,KLGA 090915Z AUTO 03010KT 10SM OVC023 A2993 RMK MADISHF
LGA,2017-05-09 09:20,M,M,M,20.00,9.00,M,29.93,M,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,KLGA 090920Z AUTO 02009KT 10SM BKN023 A2993 RMK MADISHF
LGA,2017-05-09 09:25,M,M,M,30.00,8.00,M,29.93,M,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,KLGA 090925Z AUTO 03008KT 10SM BKN023 A2993 RMK MADISHF
LGA,2017-05-09 09:28,48.90,36.00,60.88,30.00,9.00,0.00,29.93,M,10.00,M,SCT,M,M,M,2300.00,M,M,M,M,KLGA 090928Z 03009KT 10SM SCT023 09/02 A2993 RMK AO2 T00940022
LGA,2017-05-09 09:30,M,M,M,20.00,9.00,M,29.93,M,10.00,M,SCT,M,M,M,2300.00,M,M,M,M,KLGA 090930Z AUTO 02009KT 10SM SCT023 A2993 RMK MADISHF
LGA,2017-05-09 09:35,M,M,M,30.00,8.00,M,29.94,M,10.00,M,SCT,M,M,M,2300.00,M,M,M,M,KLGA 090935Z AUTO 03008KT 10SM SCT023 A2994 RMK MADISHF
LGA,2017-05-09 09:40,M,M,M,20.00,10.00,M,29.94,M,10.00,M,FEW,M,M,M,2300.00,M,M,M,M,KLGA 090940Z AUTO 02010KT 10SM FEW023 A2994 RMK MADISHF
LGA,2017-05-09 09:45,M,M,M,30.00,8.00,M,29.94,M,10.00,M,FEW,M,M,M,2300.00,M,M,M,M,KLGA 090945Z AUTO 03008KT 10SM FEW023 A2994 RMK MADISHF
LGA,2017-05-09 09:50,M,M,M,40.00,9.00,M,29.94,M,10.00,M,FEW,M,M,M,2300.00,M,M,M,M,KLGA 090950Z AUTO 04009KT 10SM FEW023 A2994 RMK MADISHF
LGA,2017-05-09 09:51,48.90,36.00,60.88,40.00,9.00,0.00,29.94,1013.70,10.00,M,SCT,SCT,BKN,M,2300.00,15000.00,25000.00,M,M,KLGA 090951Z 04009KT 10SM SCT023 SCT150 BKN250 09/02 A2994 RMK AO2 SLP137 T00940022
LGA,2017-05-09 09:55,M,M,M,40.00,10.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 090955Z AUTO 04010KT 10SM CLR A2994 RMK MADISHF
LGA,2017-05-09 10:00,M,M,M,40.00,9.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091000Z AUTO 04009KT 10SM CLR A2994 RMK MADISHF
LGA,2017-05-09 10:05,M,M,M,40.00,10.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091005Z AUTO 04010KT 10SM CLR A2994 RMK MADISHF
LGA,2017-05-09 10:10,M,M,M,40.00,10.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091010Z AUTO 04010KT 10SM CLR A2994 RMK MADISHF
LGA,2017-05-09 10:15,M,M,M,40.00,10.00,M,29.94,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091015Z AUTO 04010KT 10SM FEW120 A2994 RMK MADISHF
LGA,2017-05-09 10:20,M,M,M,40.00,10.00,M,29.94,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091020Z AUTO 04010KT 10SM FEW120 A2994 RMK MADISHF
LGA,2017-05-09 10:25,M,M,M,50.00,9.00,M,29.94,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091025Z AUTO 05009KT 10SM FEW120 A2994 RMK MADISHF
LGA,2017-05-09 10:30,M,M,M,50.00,10.00,M,29.94,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091030Z AUTO 05010KT 10SM FEW120 A2994 RMK MADISHF
LGA,2017-05-09 10:35,M,M,M,50.00,10.00,M,29.94,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091035Z AUTO 05010KT 10SM FEW120 A2994 RMK MADISHF
LGA,2017-05-09 10:40,M,M,M,60.00,10.00,M,29.94,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091040Z AUTO 06010KT 10SM FEW120 A2994 RMK MADISHF
LGA,2017-05-09 10:45,M,M,M,60.00,13.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091045Z AUTO 06013KT 10SM CLR A2994 RMK MADISHF
LGA,2017-05-09 10:50,M,M,M,70.00,11.00,M,29.94,M,10.00,M,FEW,M,M,M,7999.00,M,M,M,M,KLGA 091050Z AUTO 07011KT 10SM FEW079 A2994 RMK MADISHF
LGA,2017-05-09 10:51,50.00,37.00,60.79,60.00,10.00,0.00,29.94,1013.90,10.00,M,FEW,BKN,BKN,M,8000.00,13000.00,25000.00,M,M,KLGA 091051Z 06010KT 10SM FEW080 BKN130 BKN250 10/03 A2994 RMK AO2 SLP139 T01000028
LGA,2017-05-09 10:55,M,M,M,60.00,12.00,M,29.95,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091055Z AUTO 06012KT 10SM FEW120 A2995 RMK MADISHF
LGA,2017-05-09 11:00,M,M,M,60.00,10.00,M,29.95,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KLGA 091100Z AUTO 06010KT 10SM SCT110 A2995 RMK MADISHF
LGA,2017-05-09 11:05,M,M,M,60.00,10.00,M,29.95,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KLGA 091105Z AUTO 06010KT 10SM BKN110 A2995 RMK MADISHF
LGA,2017-05-09 11:10,M,M,M,50.00,11.00,M,29.95,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KLGA 091110Z AUTO 05011KT 10SM BKN110 A2995 RMK MADISHF
LGA,2017-05-09 11:15,M,M,M,50.00,9.00,M,29.95,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KLGA 091115Z AUTO 05009KT 10SM BKN110 A2995 RMK MADISHF
LGA,2017-05-09 11:20,M,M,M,50.00,11.00,M,29.95,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KLGA 091120Z AUTO 05011KT 10SM OVC100 A2995 RMK MADISHF
LGA,2017-05-09 11:25,M,M,M,60.00,11.00,M,29.96,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KLGA 091125Z AUTO 06011KT 10SM OVC100 A2996 RMK MADISHF
LGA,2017-05-09 11:30,M,M,M,60.00,10.00,M,29.96,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KLGA 091130Z AUTO 06010KT 10SM OVC100 A2996 RMK MADISHF
LGA,2017-05-09 11:35,M,M,M,50.00,8.00,M,29.96,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KLGA 091135Z AUTO 05008KT 10SM OVC100 A2996 RMK MADISHF
LGA,2017-05-09 11:40,M,M,M,50.00,9.00,M,29.96,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,KLGA 091140Z AUTO 05009KT 10SM BKN100 A2996 RMK MADISHF
LGA,2017-05-09 11:45,M,M,M,70.00,7.00,M,29.96,M,10.00,M,FEW,BKN,M,M,2500.00,10000.00,M,M,M,KLGA 091145Z AUTO 07007KT 10SM FEW025 BKN100 A2996 RMK MADISHF
LGA,2017-05-09 11:50,M,M,M,60.00,8.00,M,29.96,M,10.00,M,FEW,BKN,M,M,2500.00,10000.00,M,M,M,KLGA 091150Z AUTO 06008KT 10SM FEW025 BKN100 A2996 RMK MADISHF
LGA,2017-05-09 11:51,51.10,37.00,58.36,70.00,8.00,0.00,29.96,1014.50,10.00,M,FEW,BKN,BKN,M,2500.00,10000.00,25000.00,M,M,KLGA 091151Z 07008KT 10SM FEW025 BKN100 BKN250 11/03 A2996 RMK AO2 SLP145 T01060028 10117 20094 53010
LGA,2017-05-09 11:55,M,M,M,70.00,8.00,M,29.96,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KLGA 091155Z AUTO 07008KT 10SM FEW110 A2996 RMK MADISHF
LGA,2017-05-09 12:00,M,M,M,50.00,7.00,M,29.96,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KLGA 091200Z AUTO 05007KT 10SM FEW110 A2996 RMK MADISHF
LGA,2017-05-09 12:05,M,M,M,50.00,7.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091205Z AUTO 05007KT 10SM CLR A2997 RMK WND 02V09  MADISHF
LGA,2017-05-09 12:10,M,M,M,50.00,7.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091210Z AUTO 05007KT 10SM CLR A2997 RMK MADISHF
LGA,2017-05-09 12:15,M,M,M,40.00,6.00,M,29.97,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,KLGA 091215Z AUTO 04006KT 10SM FEW100 A2997 RMK MADISHF
LGA,2017-05-09 12:20,M,M,M,40.00,6.00,M,29.97,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,KLGA 091220Z AUTO 04006KT 10SM FEW100 A2997 RMK MADISHF
LGA,2017-05-09 12:25,M,M,M,30.00,6.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091225Z AUTO 03006KT 10SM CLR A2997 RMK MADISHF
LGA,2017-05-09 12:30,M,M,M,30.00,6.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091230Z AUTO 03006KT 10SM CLR A2997 RMK MADISHF
LGA,2017-05-09 12:35,M,M,M,30.00,4.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091235Z AUTO 03004KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 12:40,M,M,M,40.00,6.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091240Z AUTO 04006KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 12:45,M,M,M,40.00,6.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091245Z AUTO 04006KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 12:50,M,M,M,60.00,7.00,M,29.98,M,10.00,M,FEW,FEW,M,M,2700.00,10000.00,M,M,M,KLGA 091250Z AUTO 06007KT 10SM FEW027 FEW100 A2998 RMK MADISHF
LGA,2017-05-09 12:51,53.10,37.00,54.21,60.00,6.00,0.00,29.98,1015.00,10.00,M,FEW,FEW,BKN,M,2700.00,10000.00,25000.00,M,M,KLGA 091251Z 06006KT 10SM FEW027 FEW100 BKN250 12/03 A2998 RMK AO2 SLP150 T01170028
LGA,2017-05-09 12:55,M,M,M,50.00,7.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091255Z AUTO 05007KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 13:00,M,M,M,50.00,6.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091300Z AUTO 05006KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 13:05,M,M,M,40.00,6.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091305Z AUTO 04006KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 13:10,M,M,M,50.00,7.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091310Z AUTO 05007KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 13:15,M,M,M,50.00,7.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091315Z AUTO 05007KT 10SM CLR A2999 RMK MADISHF
LGA,2017-05-09 13:20,M,M,M,50.00,6.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091320Z AUTO 05006KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 13:25,M,M,M,50.00,5.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091325Z AUTO 05005KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 13:30,M,M,M,60.00,5.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091330Z AUTO 06005KT 10SM CLR A2999 RMK MADISHF
LGA,2017-05-09 13:35,M,M,M,50.00,6.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091335Z AUTO 05006KT 10SM CLR A2999 RMK MADISHF
LGA,2017-05-09 13:40,M,M,M,60.00,6.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091340Z AUTO 06006KT 10SM CLR A2999 RMK MADISHF
LGA,2017-05-09 13:45,M,M,M,60.00,6.00,M,29.99,M,10.00,M,FEW,FEW,M,M,2800.00,11000.00,M,M,M,KLGA 091345Z AUTO 06006KT 10SM FEW028 FEW110 A2999 RMK MADISHF
LGA,2017-05-09 13:50,M,M,M,40.00,5.00,M,29.99,M,10.00,M,FEW,FEW,M,M,2800.00,11000.00,M,M,M,KLGA 091350Z AUTO 04005KT 10SM FEW028 FEW110 A2999 RMK MADISHF
LGA,2017-05-09 13:51,55.00,39.00,54.70,50.00,5.00,0.00,29.99,1015.50,10.00,M,FEW,FEW,BKN,M,2800.00,11000.00,25000.00,M,M,KLGA 091351Z 05005KT 10SM FEW028 FEW110 BKN250 13/04 A2999 RMK AO2 SLP155 T01280039
LGA,2017-05-09 13:55,M,M,M,40.00,5.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091355Z AUTO 04005KT 10SM CLR A2999 RMK MADISHF
LGA,2017-05-09 14:00,M,M,M,60.00,7.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091400Z AUTO 06007KT 10SM CLR A2999 RMK MADISHF
LGA,2017-05-09 14:05,M,M,M,50.00,7.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091405Z AUTO 05007KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:10,M,M,M,60.00,6.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091410Z AUTO 06006KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:15,M,M,M,60.00,7.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091415Z AUTO 06007KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:20,M,M,M,60.00,7.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091420Z AUTO 06007KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:25,M,M,M,60.00,8.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091425Z AUTO 06008KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:30,M,M,M,50.00,8.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091430Z AUTO 05008KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:35,M,M,M,50.00,6.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091435Z AUTO 05006KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:40,M,M,M,50.00,8.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091440Z AUTO 05008KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:45,M,M,M,50.00,9.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 091445Z AUTO 05009KT 10SM CLR A2998 RMK MADISHF
LGA,2017-05-09 14:50,M,M,M,60.00,6.00,M,29.98,M,10.00,M,SCT,SCT,M,M,3200.00,12000.00,M,M,M,KLGA 091450Z AUTO 06006KT 10SM SCT032 SCT120 A2998 RMK MADISHF
LGA,2017-05-09 14:51,55.90,37.90,50.71,60.00,6.00,0.00,29.98,1015.00,10.00,M,SCT,SCT,BKN,M,3200.00,12000.00,25000.00,M,M,KLGA 091451Z 06006KT 10SM SCT032 SCT120 BKN250 13/03 A2998 RMK AO2 SLP150 T01330033 50005
LGA,2017-05-09 14:55,M,M,M,50.00,9.00,M,29.97,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KLGA 091455Z AUTO 05009KT 10SM FEW120 A2997 RMK MADISHF
LGA,2017-05-09 15:00,M,M,M,40.00,9.00,M,29.97,M,10.00,M,FEW,FEW,M,M,5500.00,12000.00,M,M,M,KLGA 091500Z AUTO 04009KT 10SM FEW055 FEW120 A2997 RMK MADISHF
LGA,2017-05-09 15:05,M,M,M,50.00,9.00,M,29.97,M,10.00,M,FEW,FEW,M,M,5500.00,12000.00,M,M,M,KLGA 091505Z AUTO 05009KT 10SM FEW055 FEW120 A2997 RMK MADISHF
LGA,2017-05-09 15:10,M,M,M,50.00,7.00,M,29.97,M,10.00,M,FEW,FEW,M,M,5500.00,12000.00,M,M,M,KLGA 091510Z AUTO 05007KT 10SM FEW055 FEW120 A2997 RMK MADISHF
LGA,2017-05-09 15:15,M,M,M,50.00,8.00,M,29.97,M,10.00,M,FEW,FEW,FEW,M,5500.00,6500.00,12000.00,M,M,KLGA 091515Z AUTO 05008KT 10SM FEW055 FEW065 FEW120 A2997 RMK MADISHF
LGA,2017-05-09 15:20,M,M,M,50.00,9.00,M,29.97,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,KLGA 091520Z AUTO 05009KT 10SM SCT060 A2997 RMK MADISHF
LGA,2017-05-09 15:25,M,M,M,50.00,8.00,M,29.97,M,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,KLGA 091525Z AUTO 05008KT 10SM FEW060 A2997 RMK MADISHF
LGA,2017-05-09 15:30,M,M,M,40.00,10.00,M,29.97,M,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,KLGA 091530Z AUTO 04010KT 10SM FEW060 A2997 RMK MADISHF
LGA,2017-05-09 15:35,M,M,M,M,M,M,29.96,M,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,KLGA 091535Z AUTO /////KT 10SM FEW060 A2996 RMK MADISHF
LGA,2017-05-09 15:40,M,M,M,50.00,9.00,M,29.96,M,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,KLGA 091540Z AUTO 05009KT 10SM FEW060 A2996 RMK MADISHF
LGA,2017-05-09 15:45,M,M,M,50.00,9.00,M,29.97,M,10.00,14.00,SCT,M,M,M,6500.00,M,M,M,M,KLGA 091545Z AUTO 05009G14KT 10SM SCT065 A2997 RMK MADISHF
LGA,2017-05-09 15:50,M,M,M,60.00,9.00,M,29.97,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,KLGA 091550Z AUTO 06009KT 10SM SCT070 A2997 RMK MADISHF
LGA,2017-05-09 15:51,57.90,36.00,43.78,50.00,9.00,0.00,29.97,1014.70,10.00,M,SCT,SCT,SCT,M,7000.00,12000.00,25000.00,M,M,KLGA 091551Z 05009KT 10SM SCT070 SCT120 SCT250 14/02 A2997 RMK AO2 SLP147 T01440022
LGA,2017-05-09 15:55,M,M,M,80.00,5.00,M,29.96,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,KLGA 091555Z AUTO 08005KT 10SM SCT065 A2996 RMK VRB05KT  MADISHF
LGA,2017-05-09 16:00,M,M,M,50.00,4.00,M,29.97,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,KLGA 091600Z AUTO 05004KT 10SM SCT065 A2997 RMK MADISHF
LGA,2017-05-09 16:05,M,M,M,50.00,8.00,M,29.97,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,KLGA 091605Z AUTO 05008KT 10SM SCT070 A2997 RMK MADISHF
LGA,2017-05-09 16:10,M,M,M,M,M,M,29.96,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,KLGA 091610Z AUTO /////KT 10SM SCT065 A2996 RMK MADISHF
LGA,2017-05-09 16:15,M,M,M,60.00,10.00,M,29.97,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,KLGA 091615Z AUTO 06010KT 10SM SCT070 A2997 RMK MADISHF
LGA,2017-05-09 16:20,M,M,M,M,M,M,29.96,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,KLGA 091620Z AUTO /////KT 10SM SCT070 A2996 RMK MADISHF
LGA,2017-05-09 16:25,M,M,M,M,M,M,29.96,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,KLGA 091625Z AUTO /////KT 10SM BKN070 A2996 RMK MADISHF
LGA,2017-05-09 16:30,M,M,M,50.00,6.00,M,29.96,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,KLGA 091630Z AUTO 05006KT 10SM BKN070 A2996 RMK VRB06KT  MADISHF
LGA,2017-05-09 16:35,M,M,M,50.00,5.00,M,29.96,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,KLGA 091635Z AUTO 05005KT 10SM BKN070 A2996 RMK VRB05KT  MADISHF
LGA,2017-05-09 16:40,M,M,M,340.00,5.00,M,29.96,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,KLGA 091640Z AUTO 34005KT 10SM SCT070 A2996 RMK MADISHF
